"","datasetName","algorithm","technique","testNumber","precision","recall","accuracy","Fmeasure","kappa","AUC"
"1","Adult","nb","basic",1,0.860592755214051,0.335472828412495,0.827992218695608,0.482758620689655,0.402569112726715,0.902391943980359
"2","Adult","nb","SMOTE",1,0.682974559686888,0.59734702610184,0.837309306849596,0.63729742068021,0.533037569897626,0.883193704643712
"3","Adult","nb","Phantom",1,0.689513766842414,0.503637141634574,0.82696836285451,0.582096933728981,0.47631239722544,0.86785320817719
"4","Adult","nb","basic",2,0.853488372093023,0.314077877620881,0.82297532507423,0.459180481701595,0.379273733260667,0.894010104866934
"5","Adult","nb","SMOTE",2,0.674282936315022,0.59349593495935,0.834135353742193,0.631315430131998,0.524874045771728,0.880738209308848
"6","Adult","nb","Phantom",2,0.687537993920973,0.48395378690629,0.823896795331217,0.568056253139126,0.461622594209412,0.862897066386545
"7","Adult","nb","basic",3,0.827146171693735,0.305091998288404,0.8184703593734,0.44576430134417,0.363715576096028,0.888461354614254
"8","Adult","nb","SMOTE",3,0.671225670699632,0.545999144201968,0.827377905190949,0.60217083529967,0.493431438971563,0.871960981138465
"9","Adult","nb","Phantom",3,0.846068660022149,0.326914848095849,0.824715880004095,0.471604938271605,0.390284978467032,0.888954503910698
"10","Adult","nb","basic",4,0.85,0.341891313649979,0.828094604279717,0.48764113518462,0.406118386917651,0.898850431728798
"11","Adult","nb","SMOTE",4,0.617578125,0.676508344030809,0.822361011569571,0.645701449867266,0.527494050437103,0.884277821066799
"12","Adult","nb","Phantom",4,0.694679564691657,0.491655969191271,0.826661206102181,0.575795539964921,0.470851171999016,0.867509132447703
"13","Adult","nb","basic",5,0.854945054945055,0.332905434317501,0.8268659772704,0.479211579919926,0.398545832429143,0.891730577963143
"14","Adult","nb","SMOTE",5,0.777191129883844,0.314933675652546,0.81447732159312,0.448233861144945,0.359901188308248,0.867692011764631
"15","Adult","nb","Phantom",5,0.690953248330297,0.486949080017116,0.825125422340534,0.571285140562249,0.465553179458346,0.859873035508707
"16","Adult","nb","basic",6,0.854972375690608,0.264869490800171,0.813351080167912,0.404442992486116,0.328428773546494,0.888940653343631
"17","Adult","nb","SMOTE",6,0.685558583106267,0.538296961916988,0.830449472714242,0.603068072866731,0.497246444592224,0.877089491940467
"18","Adult","nb","Phantom",6,0.694259818731118,0.491655969191271,0.826558820518071,0.57565130260521,0.47062489837429,0.868620892414209
"19","Adult","nb","basic",7,0.846256684491979,0.270860077021823,0.813760622504351,0.410372771474878,0.332977498853672,0.88499744585177
"20","Adult","nb","SMOTE",7,0.659181636726547,0.56525459991442,0.826046892597522,0.608615526376411,0.49763236095973,0.871265429272554
"21","Adult","nb","Phantom",7,0.688271604938272,0.477107402652974,0.823180096242449,0.563558251200404,0.457216708935431,0.860162544035301
"22","Adult","nb","basic",8,0.832214765100671,0.265297389816003,0.811405754069827,0.402336145360156,0.324155766369679,0.886851866889428
"23","Adult","nb","SMOTE",8,0.606531881804044,0.667522464698331,0.816832190027644,0.635567325320839,0.513616671549569,0.876808881179412
"24","Adult","nb","Phantom",8,0.851851851851852,0.295250320924262,0.819084672878059,0.438512869399428,0.35963744168125,0.884299791924745
"25","Adult","nb","basic",9,0.860355029585799,0.311082584510056,0.823077710658339,0.456945317410434,0.377885798050386,0.888993982346142
"26","Adult","nb","SMOTE",9,0.693650793650794,0.560975609756098,0.835671137503839,0.620298083747339,0.516935850450625,0.874587290535369
"27","Adult","nb","Phantom",9,0.863861386138614,0.29867351305092,0.820927613392034,0.443879173290938,0.365921010809587,0.883629867927212
"28","Adult","nb","basic",10,0.836363636363637,0.314933675652546,0.821337155728473,0.457569163817221,0.375866411492098,0.892635558465806
"29","Adult","nb","SMOTE",10,0.597387173396675,0.645699614890886,0.811098597317498,0.620604565083282,0.495099059839542,0.869726950899884
"30","Adult","nb","Phantom",10,0.670838548185231,0.458707744972187,0.816627418859425,0.544853875476493,0.435065092977211,0.861543511801201
"31","Adult","nb","basic",11,0.827357237715804,0.2665810868635,0.811200982901607,0.403236245954693,0.324455933097749,0.892903096134454
"32","Adult","nb","SMOTE",11,0.689453125,0.604193410355156,0.840176103204669,0.644013683010262,0.541546995073933,0.891983833134357
"33","Adult","nb","Phantom",11,0.693118412895226,0.478391099700471,0.824511108835876,0.566075949367089,0.460683801105189,0.866581893133517
"34","Adult","nb","basic",12,0.862745098039216,0.320068463842533,0.825125422340534,0.466916354556804,0.387615409210564,0.891850481832721
"35","Adult","nb","SMOTE",12,0.62565976451482,0.659392383397518,0.824101566499437,0.642083333333333,0.525588770766528,0.878560387608551
"36","Adult","nb","Phantom",12,0.676293622141998,0.480958493795464,0.820722842223815,0.562140535133783,0.453435845170565,0.86501928425107
"37","Adult","nb","basic",13,0.826666666666667,0.265297389816003,0.810893826149278,0.401684483317136,0.322968888726759,0.890603729229189
"38","Adult","nb","SMOTE",13,0.681772908366534,0.585793752674369,0.83546636633562,0.630149597238205,0.525128188805939,0.884429601397381
"39","Adult","nb","Phantom",13,0.675110829639012,0.456140350877193,0.817344117948193,0.544433094994893,0.435508990963455,0.861106052726604
"40","Adult","nb","basic",14,0.843256379100851,0.296961916987591,0.81857274495751,0.439240506329114,0.359399175734347,0.888067981232338
"41","Adult","nb","SMOTE",14,0.678517776664998,0.579803166452717,0.833725811405754,0.62528841716659,0.519289857619968,0.882255523093589
"42","Adult","nb","Phantom",14,0.685940353012782,0.482242190842961,0.823282481826559,0.566331658291457,0.459568115925489,0.86856764979777
"43","Adult","nb","basic",15,0.835005574136009,0.320496362858365,0.822258625985461,0.463203463203463,0.381047897524632,0.88824510147772
