"","datasetName","algorithm","technique","testNumber","precision","recall","accuracy","Fmeasure","kappa","AUC"
"1","Ionosphere","nb","basic",1,0.9375,0.810810810810811,0.913461538461538,0.869565217391304,0.805324459234609,0.967728922952804
"2","Ionosphere","nb","SMOTE",1,0.944444444444445,0.918918918918919,0.951923076923077,0.931506849315069,0.894480519480519,0.971359419120613
"3","Ionosphere","nb","Phantom",1,0.945945945945946,0.945945945945946,0.961538461538462,0.945945945945946,0.916095199677289,0.986688180718031
"4","Ionosphere","nb","basic",2,0.885714285714286,0.837837837837838,0.903846153846154,0.861111111111111,0.787668436096366,0.956837434449375
"5","Ionosphere","nb","SMOTE",2,0.785714285714286,0.891891891891892,0.875,0.835443037974683,0.735317149569303,0.934651068979427
"6","Ionosphere","nb","Phantom",2,0.916666666666667,0.891891891891892,0.932692307692308,0.904109589041096,0.852272727272727,0.974586526825333
"7","Ionosphere","nb","basic",3,0.914285714285714,0.864864864864865,0.923076923076923,0.888888888888889,0.830134748877093,0.949173053650666
"8","Ionosphere","nb","SMOTE",3,0.864864864864865,0.864864864864865,0.903846153846154,0.864864864864865,0.790237999193223,0.947156111335216
"9","Ionosphere","nb","Phantom",3,0.916666666666667,0.891891891891892,0.932692307692308,0.904109589041096,0.852272727272727,0.978620411456232
"10","Ionosphere","nb","basic",4,0.85,0.918918918918919,0.913461538461538,0.883116883116883,0.814580031695721,0.958854376764825
"11","Ionosphere","nb","SMOTE",4,0.777777777777778,0.945945945945946,0.884615384615385,0.853658536585366,0.759907656791073,0.953206938281565
"12","Ionosphere","nb","Phantom",4,0.853658536585366,0.945945945945946,0.923076923076923,0.897435897435897,0.836155966916109,0.979427188382412
"13","Ionosphere","nb","basic",5,0.935483870967742,0.783783783783784,0.903846153846154,0.852941176470588,0.782335705316032,0.933440903590157
"14","Ionosphere","nb","SMOTE",5,0.842105263157895,0.864864864864865,0.894230769230769,0.853333333333333,0.77064955894146,0.941912061315046
"15","Ionosphere","nb","Phantom",5,0.911764705882353,0.837837837837838,0.913461538461538,0.873239436619718,0.80772391125719,0.965711980637354
"16","Ionosphere","nb","basic",6,0.853658536585366,0.945945945945946,0.923076923076923,0.897435897435897,0.836155966916109,0.952803549818475
"17","Ionosphere","nb","SMOTE",6,0.760869565217391,0.945945945945946,0.875,0.843373493975904,0.741392501912777,0.959257765227915
"18","Ionosphere","nb","Phantom",6,0.897435897435897,0.945945945945946,0.942307692307692,0.921052631578947,0.875647668393782,0.974586526825333
"19","Ionosphere","nb","basic",7,0.842105263157895,0.864864864864865,0.894230769230769,0.853333333333333,0.77064955894146,0.952400161355385
"20","Ionosphere","nb","SMOTE",7,0.804878048780488,0.891891891891892,0.884615384615385,0.846153846153846,0.754233950374163,0.959257765227915
"21","Ionosphere","nb","Phantom",7,0.891891891891892,0.891891891891892,0.923076923076923,0.891891891891892,0.832190399354579,0.981847519160952
"22","Ionosphere","nb","basic",8,0.761904761904762,0.864864864864865,0.855769230769231,0.810126582278481,0.694596711041503,0.930213795885438
"23","Ionosphere","nb","SMOTE",8,0.708333333333333,0.918918918918919,0.836538461538462,0.8,0.665658093797277,0.935457845905607
"24","Ionosphere","nb","Phantom",8,0.842105263157895,0.864864864864865,0.894230769230769,0.853333333333333,0.77064955894146,0.968132311415894
"25","Ionosphere","nb","basic",9,0.885714285714286,0.837837837837838,0.903846153846154,0.861111111111111,0.787668436096366,0.957240822912465
"26","Ionosphere","nb","SMOTE",9,0.868421052631579,0.891891891891892,0.913461538461538,0.88,0.812349639133921,0.956837434449375
"27","Ionosphere","nb","Phantom",9,0.942857142857143,0.891891891891892,0.942307692307692,0.916666666666667,0.872601061657819,0.980637353771682
"28","Ionosphere","nb","basic",10,0.780487804878049,0.864864864864865,0.865384615384615,0.82051282051282,0.71327294210319,0.945542557482856
"29","Ionosphere","nb","SMOTE",10,0.761904761904762,0.864864864864865,0.855769230769231,0.810126582278481,0.694596711041503,0.950786607503025
"30","Ionosphere","nb","Phantom",10,0.820512820512821,0.864864864864865,0.884615384615385,0.842105263157895,0.751295336787565,0.974989915288423
"31","Ionosphere","nb","basic",11,0.941176470588235,0.864864864864865,0.932692307692308,0.901408450704225,0.850451930977814,0.968132311415894
"32","Ionosphere","nb","SMOTE",11,0.80952380952381,0.918918918918919,0.894230769230769,0.860759493670886,0.776037588097103,0.966518757563534
"33","Ionosphere","nb","Phantom",11,0.944444444444445,0.918918918918919,0.951923076923077,0.931506849315069,0.894480519480519,0.981847519160952
"34","Ionosphere","nb","basic",12,0.882352941176471,0.810810810810811,0.894230769230769,0.845070422535211,0.764995891536565,0.924162968939088
"35","Ionosphere","nb","SMOTE",12,0.842105263157895,0.864864864864865,0.894230769230769,0.853333333333333,0.77064955894146,0.939491730536507
"36","Ionosphere","nb","Phantom",12,0.942857142857143,0.891891891891892,0.942307692307692,0.916666666666667,0.872601061657819,0.958450988301735
"37","Ionosphere","nb","basic",13,0.875,0.945945945945946,0.932692307692308,0.909090909090909,0.855784469096672,0.983461073013312
"38","Ionosphere","nb","SMOTE",13,0.686274509803922,0.945945945945946,0.826923076923077,0.795454545454546,0.651915210115284,0.978620411456232
"39","Ionosphere","nb","Phantom",13,0.897435897435897,0.945945945945946,0.942307692307692,0.921052631578947,0.875647668393782,0.991528842275111
"40","Ionosphere","nb","basic",14,0.916666666666667,0.891891891891892,0.932692307692308,0.904109589041096,0.852272727272727,0.981444130697862
"41","Ionosphere","nb","SMOTE",14,0.871794871794872,0.918918918918919,0.923076923076923,0.894736842105263,0.83419689119171,0.966115369100444
"42","Ionosphere","nb","Phantom",14,0.897435897435897,0.945945945945946,0.942307692307692,0.921052631578947,0.875647668393782,0.989915288422751
"43","Ionosphere","nb","basic",15,0.971428571428571,0.918918918918919,0.961538461538462,0.944444444444445,0.915067374438546,0.983864461476402
"44","Ionosphere","nb","SMOTE",15,0.923076923076923,0.972972972972973,0.961538461538462,0.947368421052631,0.917098445595855,0.987898346107301
"45","Ionosphere","nb","Phantom",15,0.971428571428571,0.918918918918919,0.961538461538462,0.944444444444445,0.915067374438546,0.986688180718031
"46","Ionosphere","nb","basic",16,0.888888888888889,0.864864864864865,0.913461538461538,0.876712328767123,0.810064935064935,0.932634126663977
"47","Ionosphere","nb","SMOTE",16,0.804878048780488,0.891891891891892,0.884615384615385,0.846153846153846,0.754233950374163,0.943929003630496
"48","Ionosphere","nb","Phantom",16,0.939393939393939,0.837837837837838,0.923076923076923,0.885714285714286,0.828028110789583,0.984671238402582
"49","Ionosphere","nb","basic",17,0.888888888888889,0.864864864864865,0.913461538461538,0.876712328767123,0.810064935064935,0.945139169019766
"50","Ionosphere","nb","SMOTE",17,0.717391304347826,0.891891891891892,0.836538461538462,0.795180722891566,0.661820964039786,0.944735780556676
"51","Ionosphere","nb","Phantom",17,0.942857142857143,0.891891891891892,0.942307692307692,0.916666666666667,0.872601061657819,0.966115369100444
"52","Ionosphere","nb","basic",18,0.916666666666667,0.891891891891892,0.932692307692308,0.904109589041096,0.852272727272727,0.956434045986285
"53","Ionosphere","nb","SMOTE",18,0.894736842105263,0.918918918918919,0.932692307692308,0.906666666666667,0.854049719326383,0.964098426784994
"54","Ionosphere","nb","Phantom",18,0.942857142857143,0.891891891891892,0.942307692307692,0.916666666666667,0.872601061657819,0.980637353771682
"55","Ionosphere","nb","basic",19,0.806451612903226,0.675675675675676,0.826923076923077,0.735294117647059,0.608204269568857,0.877773295683744
"56","Ionosphere","nb","SMOTE",19,0.794871794871795,0.837837837837838,0.865384615384615,0.815789473684211,0.709844559585492,0.9076240419524
"57","Ionosphere","nb","Phantom",19,0.885714285714286,0.837837837837838,0.903846153846154,0.861111111111111,0.787668436096366,0.942315449778136
"58","Ionosphere","nb","basic",20,0.861111111111111,0.837837837837838,0.894230769230769,0.849315068493151,0.767857142857143,0.928600242033078
"59","Ionosphere","nb","SMOTE",20,0.744186046511628,0.864864864864865,0.846153846153846,0.8,0.676138575321137,0.91004437273094
"60","Ionosphere","nb","Phantom",20,0.914285714285714,0.864864864864865,0.923076923076923,0.888888888888889,0.830134748877093,0.972569584509883
"61","Ionosphere","nb","basic",21,0.894736842105263,0.918918918918919,0.932692307692308,0.906666666666667,0.854049719326383,0.971762807583703
"62","Ionosphere","nb","SMOTE",21,0.74468085106383,0.945945945945946,0.865384615384615,0.833333333333333,0.723088626854317,0.966518757563534
"63","Ionosphere","nb","Phantom",21,0.897435897435897,0.945945945945946,0.942307692307692,0.921052631578947,0.875647668393782,0.990722065348931
"64","Ionosphere","nb","basic",22,0.941176470588235,0.864864864864865,0.932692307692308,0.901408450704225,0.850451930977814,0.971359419120613
"65","Ionosphere","nb","SMOTE",22,0.767441860465116,0.891891891891892,0.865384615384615,0.825,0.716621253405995,0.958450988301735
"66","Ionosphere","nb","Phantom",22,0.916666666666667,0.891891891891892,0.932692307692308,0.904109589041096,0.852272727272727,0.991932230738201
"67","Ionosphere","nb","basic",23,0.90625,0.783783783783784,0.894230769230769,0.840579710144927,0.762063227953411,0.922146026623639
"68","Ionosphere","nb","SMOTE",23,0.861111111111111,0.837837837837838,0.894230769230769,0.849315068493151,0.767857142857143,0.936668011294877
"69","Ionosphere","nb","Phantom",23,0.888888888888889,0.864864864864865,0.913461538461538,0.876712328767123,0.810064935064935,0.952803549818475
"70","Ionosphere","nb","basic",24,0.9375,0.810810810810811,0.913461538461538,0.869565217391304,0.805324459234609,0.943525615167406
"71","Ionosphere","nb","SMOTE",24,0.75,0.891891891891892,0.855769230769231,0.814814814814815,0.698142414860681,0.934247680516337
"72","Ionosphere","nb","Phantom",24,0.970588235294118,0.891891891891892,0.951923076923077,0.929577464788732,0.893179950698439,0.985074626865672
"73","Ionosphere","nb","basic",25,0.894736842105263,0.918918918918919,0.932692307692308,0.906666666666667,0.854049719326383,0.945542557482856
"74","Ionosphere","nb","SMOTE",25,0.829268292682927,0.918918918918919,0.903846153846154,0.871794871794872,0.795194958645136,0.953610326744655
"75","Ionosphere","nb","Phantom",25,0.942857142857143,0.891891891891892,0.942307692307692,0.916666666666667,0.872601061657819,0.961274707543364
"76","Ionosphere","nb","basic",26,0.842105263157895,0.864864864864865,0.894230769230769,0.853333333333333,0.77064955894146,0.924566357402178
"77","Ionosphere","nb","SMOTE",26,0.837837837837838,0.837837837837838,0.884615384615385,0.837837837837838,0.748285599031868,0.934651068979427
"78","Ionosphere","nb","Phantom",26,0.891891891891892,0.891891891891892,0.923076923076923,0.891891891891892,0.832190399354579,0.964501815248084
