"","datasetName","algorithm","technique","testNumber","precision","recall","accuracy","Fmeasure","kappa","AUC"
"1","PID","tree","basic",1,0.695652173913043,0.60377358490566,0.77124183006536,0.646464646464647,0.478629150034077,0.829150943396226
"2","PID","tree","SMOTE",1,0.569230769230769,0.69811320754717,0.712418300653595,0.627118644067797,0.396990326048012,0.749056603773585
"3","PID","tree","Phantom",1,0.71875,0.433962264150943,0.745098039215686,0.541176470588235,0.379278060959118,0.801981132075472
"4","PID","tree","basic",2,0.64,0.60377358490566,0.745098039215686,0.621359223300971,0.429486566593365,0.783018867924528
"5","PID","tree","SMOTE",2,0.514285714285714,0.679245283018868,0.666666666666667,0.585365853658537,0.315466268970962,0.660283018867925
"6","PID","tree","Phantom",2,0.611111111111111,0.415094339622642,0.705882352941177,0.49438202247191,0.297520661157025,0.708867924528302
"7","PID","tree","basic",3,0.666666666666667,0.490566037735849,0.738562091503268,0.565217391304348,0.384429692214846,0.741132075471698
"8","PID","tree","SMOTE",3,0.566666666666667,0.641509433962264,0.705882352941177,0.601769911504425,0.370024704913533,0.714433962264151
"9","PID","tree","Phantom",3,0.589285714285714,0.622641509433962,0.718954248366013,0.605504587155963,0.387487198584862,0.668584905660377
"10","PID","tree","basic",4,0.591836734693878,0.547169811320755,0.712418300653595,0.568627450980392,0.353438340376489,0.687547169811321
"11","PID","tree","SMOTE",4,0.506666666666667,0.716981132075472,0.660130718954248,0.59375,0.3161423414131,0.655094339622642
"12","PID","tree","Phantom",4,0.790697674418605,0.641509433962264,0.816993464052288,0.708333333333333,0.577097729516288,0.816698113207547
"13","PID","tree","basic",5,0.75609756097561,0.584905660377358,0.790849673202614,0.659574468085106,0.512156237544839,0.781509433962264
"14","PID","tree","SMOTE",5,0.508196721311475,0.584905660377358,0.660130718954248,0.543859649122807,0.275145772594752,0.674528301886792
"15","PID","tree","Phantom",5,0.58974358974359,0.433962264150943,0.699346405228758,0.5,0.292094146047073,0.632264150943396
"16","PID","tree","basic",6,0.62962962962963,0.641509433962264,0.745098039215686,0.635514018691589,0.43956043956044,0.753867924528302
"17","PID","tree","SMOTE",6,0.558823529411765,0.716981132075472,0.705882352941177,0.628099173553719,0.390977443609023,0.662075471698113
"18","PID","tree","Phantom",6,0.68,0.641509433962264,0.77124183006536,0.660194174757281,0.488000764891481,0.762358490566038
"19","PID","tree","basic",7,0.576923076923077,0.566037735849057,0.705882352941177,0.571428571428571,0.347578887520136,0.757452830188679
"20","PID","tree","SMOTE",7,0.486842105263158,0.69811320754717,0.640522875816993,0.573643410852713,0.279599349370773,0.661320754716981
"21","PID","tree","Phantom",7,0.666666666666667,0.60377358490566,0.758169934640523,0.633663366336634,0.45383502170767,0.785377358490566
"22","PID","tree","basic",8,0.742857142857143,0.490566037735849,0.764705882352941,0.590909090909091,0.435308591347139,0.726981132075472
"23","PID","tree","SMOTE",8,0.569230769230769,0.69811320754717,0.712418300653595,0.627118644067797,0.396990326048012,0.696981132075472
"24","PID","tree","Phantom",8,0.571428571428571,0.679245283018868,0.712418300653595,0.620689655172414,0.391869918699187,0.765754716981132
"25","PID","tree","basic",9,0.625,0.754716981132076,0.758169934640523,0.683760683760684,0.49077988666007,0.753396226415094
"26","PID","tree","SMOTE",9,0.593220338983051,0.660377358490566,0.725490196078431,0.625,0.409483550817864,0.689339622641509
"27","PID","tree","Phantom",9,0.707317073170732,0.547169811320755,0.764705882352941,0.617021276595745,0.451175767237943,0.681981132075472
"28","PID","tree","basic",10,0.838709677419355,0.490566037735849,0.790849673202614,0.619047619047619,0.488187330127535,0.730566037735849
"29","PID","tree","SMOTE",10,0.6,0.679245283018868,0.73202614379085,0.63716814159292,0.426022508921219,0.701132075471698
"30","PID","tree","Phantom",10,0.705882352941176,0.679245283018868,0.790849673202614,0.692307692307692,0.533980582524272,0.770849056603774
"31","PID","tree","basic",11,0.574074074074074,0.584905660377358,0.705882352941177,0.579439252336449,0.353338968723584,0.725943396226415
"32","PID","tree","SMOTE",11,0.486486486486486,0.679245283018868,0.640522875816993,0.566929133858268,0.273755070337447,0.670283018867925
"33","PID","tree","Phantom",11,0.54,0.509433962264151,0.679738562091503,0.524271844660194,0.283201070848073,0.614433962264151
"34","PID","tree","basic",12,0.589285714285714,0.622641509433962,0.718954248366013,0.605504587155963,0.387487198584862,0.745188679245283
"35","PID","tree","SMOTE",12,0.5,0.622641509433962,0.65359477124183,0.554621848739496,0.276692534118277,0.615377358490566
"36","PID","tree","Phantom",12,0.591836734693878,0.547169811320755,0.712418300653595,0.568627450980392,0.353438340376489,0.717735849056604
"37","PID","tree","basic",13,0.674418604651163,0.547169811320755,0.751633986928105,0.604166666666667,0.426061204343534,0.761792452830189
"38","PID","tree","SMOTE",13,0.516129032258065,0.60377358490566,0.666666666666667,0.556521739130435,0.292116483715867,0.641698113207547
"39","PID","tree","Phantom",13,0.672727272727273,0.69811320754717,0.777777777777778,0.685185185185185,0.513559005049561,0.773018867924528
"40","PID","tree","basic",14,0.655737704918033,0.754716981132076,0.777777777777778,0.701754385964912,0.526056851311953,0.81811320754717
