"","datasetName","algorithm","technique","testNumber","precision","recall","accuracy","Fmeasure","kappa","AUC"
"1","PID","KNN","basic",1,0.795031055900621,0.853333333333333,0.760869565217391,0.823151125401929,0.455445544554456,0.811416666666667
"2","PID","KNN","SMOTE",1,0.817518248175182,0.746666666666667,0.726086956521739,0.780487804878049,0.41830590124448,0.750958333333333
"3","PID","KNN","Phantom",1,0.914893617021277,0.86,0.856521739130435,0.88659793814433,0.69183922046285,0.921208333333333
"4","PID","KNN","basic",2,0.753012048192771,0.833333333333333,0.71304347826087,0.791139240506329,0.336538461538461,0.764875
"5","PID","KNN","SMOTE",2,0.76056338028169,0.72,0.669565217391304,0.73972602739726,0.288273615635179,0.692791666666667
"6","PID","KNN","Phantom",2,0.906474820143885,0.84,0.839130434782609,0.8719723183391,0.65643924101736,0.897458333333333
"7","PID","KNN","basic",3,0.770588235294118,0.873333333333333,0.747826086956522,0.81875,0.409734513274336,0.774375
"8","PID","KNN","SMOTE",3,0.755102040816327,0.74,0.673913043478261,0.747474747474748,0.287484510532838,0.717833333333333
"9","PID","KNN","Phantom",3,0.874125874125874,0.833333333333333,0.81304347826087,0.853242320819113,0.596161698652511,0.87325
"10","PID","KNN","basic",4,0.782608695652174,0.84,0.743478260869565,0.810289389067524,0.415841584158416,0.772833333333333
"11","PID","KNN","SMOTE",4,0.736486486486487,0.726666666666667,0.652173913043478,0.731543624161074,0.23777961888981,0.686875
"12","PID","KNN","Phantom",4,0.877551020408163,0.86,0.830434782608696,0.868686868686869,0.629491945477076,0.887625
"13","PID","KNN","basic",5,0.741176470588235,0.84,0.704347826086957,0.7875,0.307964601769912,0.719458333333333
"14","PID","KNN","SMOTE",5,0.740740740740741,0.666666666666667,0.630434782608696,0.701754385964912,0.219560878243513,0.675416666666667
"15","PID","KNN","Phantom",5,0.901639344262295,0.733333333333333,0.773913043478261,0.808823529411765,0.539291217257319,0.878083333333333
"16","PID","KNN","basic",6,0.745562130177515,0.84,0.708695652173913,0.789968652037617,0.320247022496692,0.775833333333333
"17","PID","KNN","SMOTE",6,0.785234899328859,0.78,0.717391304347826,0.782608695652174,0.378894889904445,0.742125
"18","PID","KNN","Phantom",6,0.895104895104895,0.853333333333333,0.839130434782609,0.873720136518771,0.652511229073091,0.8995
"19","PID","KNN","basic",7,0.782608695652174,0.84,0.743478260869565,0.810289389067524,0.415841584158416,0.780875
"20","PID","KNN","SMOTE",7,0.767605633802817,0.726666666666667,0.678260869565217,0.746575342465754,0.30700325732899,0.717833333333333
"21","PID","KNN","Phantom",7,0.887417218543046,0.893333333333333,0.856521739130435,0.890365448504983,0.682824905975763,0.915083333333333
"22","PID","KNN","basic",8,0.746987951807229,0.826666666666667,0.704347826086957,0.784810126582278,0.316433566433566,0.746416666666667
"23","PID","KNN","SMOTE",8,0.758620689655172,0.733333333333333,0.673913043478261,0.745762711864407,0.291581108829569,0.703625
"24","PID","KNN","Phantom",8,0.892307692307692,0.773333333333333,0.791304347826087,0.828571428571429,0.565354330708661,0.861666666666667
"25","PID","KNN","basic",9,0.759036144578313,0.84,0.721739130434783,0.79746835443038,0.356643356643357,0.790208333333333
"26","PID","KNN","SMOTE",9,0.787671232876712,0.766666666666667,0.71304347826087,0.777027027027027,0.374794069192751,0.741291666666667
"27","PID","KNN","Phantom",9,0.902097902097902,0.86,0.847826086956522,0.880546075085324,0.671294405879951,0.8825
"28","PID","KNN","basic",10,0.770186335403727,0.826666666666667,0.726086956521739,0.797427652733119,0.376237623762376,0.787708333333333
"29","PID","KNN","SMOTE",10,0.770833333333333,0.74,0.68695652173913,0.755102040816327,0.321867321867322,0.735625
"30","PID","KNN","Phantom",10,0.916030534351145,0.8,0.821739130434783,0.854092526690392,0.627714172917489,0.892708333333333
"31","PID","KNN","basic",11,0.778443113772455,0.866666666666667,0.752173913043478,0.82018927444795,0.425252082419991,0.825208333333333
"32","PID","KNN","SMOTE",11,0.787234042553191,0.74,0.7,0.762886597938144,0.355663824604141,0.723916666666667
"33","PID","KNN","Phantom",11,0.902097902097902,0.86,0.847826086956522,0.880546075085324,0.671294405879951,0.902458333333333
"34","PID","KNN","basic",12,0.765060240963855,0.846666666666667,0.730434782608696,0.80379746835443,0.376748251748252,0.791625
"35","PID","KNN","SMOTE",12,0.768211920529801,0.773333333333333,0.7,0.770764119601329,0.336815712494776,0.744125
"36","PID","KNN","Phantom",12,0.910958904109589,0.886666666666667,0.869565217391304,0.898648648648649,0.715815485996705,0.938125
"37","PID","KNN","basic",13,0.773809523809524,0.866666666666667,0.747826086956522,0.817610062893082,0.413368513632366,0.76425
"38","PID","KNN","SMOTE",13,0.781456953642384,0.786666666666667,0.717391304347826,0.784053156146179,0.375261178437108,0.739375
"39","PID","KNN","Phantom",13,0.887323943661972,0.84,0.826086956521739,0.863013698630137,0.625407166123778,0.888958333333333
"40","PID","KNN","basic",14,0.744186046511628,0.853333333333333,0.71304347826087,0.795031055900621,0.32413178984862,0.792708333333333
"41","PID","KNN","SMOTE",14,0.773584905660377,0.82,0.726086956521739,0.796116504854369,0.37997432605905,0.730583333333333
"42","PID","KNN","Phantom",14,0.904761904761905,0.886666666666667,0.865217391304348,0.895622895622896,0.705493597686906,0.904583333333333
"43","PID","KNN","basic",15,0.76,0.886666666666667,0.743478260869565,0.818461538461538,0.390112359550562,0.786208333333333
"44","PID","KNN","SMOTE",15,0.788079470198676,0.793333333333333,0.726086956521739,0.790697674418605,0.394483911408274,0.766
